"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Fall","FIN","4134","Fin Planning Applications","Lytton","2.4","0","0","0","16.7","33.3","16.7","16.7","16.7","0","0","0","0","0","6","84627","  3"
"2019-20","Fall","MGT","2314","Intro International Business","Feigenbaum","3.28","0","33.3","16.7","50","0","0","0","0","0","0","0","0","2","6","90521","  3"
"2019-20","Fall","MKTG","6304","Sem In Buyer Beh Res","May","3.35","16.7","33.3","0","33.3","16.7","0","0","0","0","0","0","0","0","6","91572","  3"
"2019-20","Fall","MKTG","6984","SS: Exp Rsrch:Appr Dsgn & Data","Pandelaere","3.17","16.7","16.7","16.7","16.7","16.7","16.7","0","0","0","0","0","0","0","6","91573","  3"
"2019-20","Spring","ACIS","5324","Taxation of Business Entities","Green","3.55","50","0","16.7","33.3","0","0","0","0","0","0","0","0","0","6","10197","  3"
"2019-20","Spring","ACIS","5584","Info Sys Security & Assurance","Belanger","3.57","16.7","50","16.7","16.7","0","0","0","0","0","0","0","0","0","6","10206","  3"
"2019-20","Spring","MGT","3614","Strategy Competition Analytics","Hunt","3.45","16.7","33.3","16.7","33.3","0","0","0","0","0","0","0","0","0","6","17238","  3"
"2019-20","Spring","MKTG","3104","Marketing Management","Wertalik","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","17368","  3"
"2019-20","Spring","MKTG","4404","Field Practicum In Marketing","Wertalik","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","17388","  3"
"2019-20","Spring","MKTG","4754","Strategic Marketing","Coupey","3.72","66.7","0","16.7","16.7","0","0","0","0","0","0","0","0","0","6","17404","  3"
"2019-20","Spring","FIN","3254","Credit Risk Analysis","Hood","3.78","50","33.3","16.7","0","0","0","0","0","0","0","0","0","0","6","20642","  3"
"2020-21","Fall","ACIS","5324","Taxation of Business Entities","Green","3.52","16.7","50","0","33.3","0","0","0","0","0","0","0","0","0","6","80179","  3"
"2020-21","Fall","ACIS","5444","Forensic & Investigative Acctg","Rogers","3.45","16.7","33.3","16.7","33.3","0","0","0","0","0","0","0","0","0","6","80181","  3"
"2020-21","Fall","ACIS","5604","Accounting Fundamentals","Kim","3.97","88.9","11.1","0","0","0","0","0","0","0","0","0","0","0","9","80187","  2"
"2020-21","Fall","BIT","5624","Project Management","Offenkrantz","3.92","88.9","0","11.1","0","0","0","0","0","0","0","0","0","0","9","81718","  2"
"2020-21","Fall","BIT","5644","Mgt of Info for Bus Decisions","Abrahams","3.92","88.9","0","11.1","0","0","0","0","0","0","0","0","0","0","9","81720","  2"
"2020-21","Fall","FIN","3134","Financial Analytics","Hart","2.57","0","16.7","0","33.3","16.7","0","16.7","0","0","16.7","0","0","0","6","84921","  3"
"2020-21","Fall","HTM","4514","Hospitality Market Data Analys","Duetsch","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","85867","  3"
"2020-21","Fall","HTM","5534","Comp Strat Hosp Indus","Henderson","3.85","50","50","0","0","0","0","0","0","0","0","0","0","0","6","85880","  3"
"2020-21","Fall","MGT","5614","Designing & Managing Orgs","Becker","3.8","33.3","66.7","0","0","0","0","0","0","0","0","0","0","0","9","88190","  2"
"2020-21","Fall","MGT","5844","Business & Corporate Strategy","Hodge","3.71","33.3","44.4","22.2","0","0","0","0","0","0","0","0","0","0","9","88197","  2"
"2020-21","Fall","MKTG","3104","Marketing Management","Wertalik","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","88260","  3"
"2020-21","Fall","MKTG","4404","Field Practicum In Marketing","Wertalik","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","88281","  3"
"2020-21","Fall","FIN","6115","Corporate Finance","Xu","3.85","50","50","0","0","0","0","0","0","0","0","0","0","0","6","91333","  3"
"2020-21","Fall","MKTG","6234","Experimental Business Research","Pandelaere","3.72","83.3","0","0","0","0","16.7","0","0","0","0","0","0","0","6","91964","  3"
"2020-21","Spring","ACIS","5614","Implementing Mgt Controls","Bhattacharjee","3.58","33.3","11.1","55.6","0","0","0","0","0","0","0","0","0","0","9","10203","  2"
"2020-21","Spring","FIN","5604","Financial & Econ Environment","Kumar","3.73","55.6","11.1","33.3","0","0","0","0","0","0","0","0","0","0","9","15279","  2"
"2020-21","Spring","FIN","5654","Principles of Financial Mgmt","Hood","3.93","77.8","22.2","0","0","0","0","0","0","0","0","0","0","0","9","15282","  2"
"2020-21","Spring","MKTG","3104","Marketing Management","Wertalik","3.95","83.3","16.7","0","0","0","0","0","0","0","0","0","0","0","6","17990","  3"
"2020-21","Spring","MKTG","5654","Managing the Mktg Function","Leijon","3.82","66.7","22.2","0","11.1","0","0","0","0","0","0","0","0","0","9","18046","  2"
"2020-21","Spring","MKTG","6244","Adv Quant Res Meth in Bus","Jiang","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","21382","  3"
"2020-21","Spring","BIT","6324","Design Science Seminar","Wang","3.73","33.3","50","16.7","0","0","0","0","0","0","0","0","0","0","6","21412","  3"
"2020-21","Spring","BIT","5664","Managing Global Supply Chain","Hoopes","3.89","88.9","0","0","11.1","0","0","0","0","0","0","0","0","0","9","21469","  2"
"2020-21","Spring","BIT","5984","SS: Federal Acquisition","Buck","3.66","44.4","11.1","44.4","0","0","0","0","0","0","0","0","0","0","9","21949","  2"
"2021-22","Fall","ACIS","3554","Networks, Telecom, & Security","Shen","3.28","33.3","16.7","0","16.7","16.7","16.7","0","0","0","0","0","0","0","6","80158","  3"
"2021-22","Fall","ACIS","5324","Taxation of Business Entities","Green","3.72","50","16.7","33.3","0","0","0","0","0","0","0","0","0","0","6","80190","  3"
"2021-22","Fall","BIT","5324","Analytics/Data Mining Execs","Fraticelli","3.71","55.6","33.3","0","0","0","11.1","0","0","0","0","0","0","0","9","81755","  2"
"2021-22","Fall","BIT","5964","Field Study","Hoopes","3.97","88.9","11.1","0","0","0","0","0","0","0","0","0","0","0","9","81773","  2"
"2021-22","Fall","MKTG","4994","Undergraduate Research","May","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","88600","  3"
"2021-22","Fall","FIN","3114","Python-Data Analytics, Finance","Feng","3.5","50","16.7","0","16.7","0","16.7","0","0","0","0","0","0","0","6","91807","  3"
"2021-22","Fall","BIT","4164","Future of Security","Brantly","3.72","83.3","0","0","0","0","16.7","0","0","0","0","0","0","0","6","91988","  3"
"2021-22","Fall","ACIS","5984","SS: Business Analytic & Vis","Shortt","3.49","22.2","44.4","22.2","0","0","0","11.1","0","0","0","0","0","0","9","93084","  2"
"2021-22","Fall","MGT","6984","SS: Adv Topics in Org Res Meth","Beal","3.95","83.3","16.7","0","0","0","0","0","0","0","0","0","0","0","6","93218","  3"
"2021-22","Spring","ACIS","5654","Advanced Accounting Analytics","Shortt","3.55","33.3","16.7","33.3","16.7","0","0","0","0","0","0","0","0","0","6","10218","  3"
"2021-22","Spring","BIT","5404","Decision Modeling & Analytics","Major","3.5","50","16.7","16.7","0","0","0","16.7","0","0","0","0","0","0","6","11803","  3"
"2021-22","Spring","BIT","5954","Study Abroad","Ghandforoush","3.81","77.8","0","11.1","11.1","0","0","0","0","0","0","0","0","0","9","11813","  2"
"2021-22","Spring","FIN","5784","Global Finance","Ullrich","3.48","22.2","22.2","33.3","22.2","0","0","0","0","0","0","0","0","0","9","15414","  2"
"2021-22","Spring","MGT","5684","Global Management and Strategy","Hatfield","3.86","66.7","22.2","11.1","0","0","0","0","0","0","0","0","0","0","9","17718","  2"
"2021-22","Spring","HTM","5574","Revenue Mgt Hospitality Servcs","Zwibak","3.18","33.3","33.3","0","0","0","0","16.7","16.7","0","0","0","0","0","6","21869","  3"
"2022-23","Fall","ACIS","5654","Advanced Accounting Analytics","Shortt","3.23","16.7","33.3","16.7","0","16.7","0","16.7","0","0","0","0","0","0","6","80204","  3"
"2022-23","Fall","BIT","3434","Adv Modeling for Bus Analytics","Zobel","1.93","0","0","16.7","0","0","0","33.3","16.7","33.3","0","0","0","0","6","81816","  3"
"2022-23","Fall","MGT","5314","Organization Behavior","Becker","3.62","16.7","50","33.3","0","0","0","0","0","0","0","0","0","0","6","87880","  3"
"2022-23","Fall","HTM","6524","Tourism Management","McGehee","3.88","83.3","0","16.7","0","0","0","0","0","0","0","0","0","0","6","91610","  3"
"2022-23","Fall","MGT","6714","Org Behav Theory Seminar","Beal","3.73","66.7","16.7","0","0","16.7","0","0","0","0","0","0","0","0","6","92581","  3"
"2022-23","Spring","ACIS","3554","Networks, Telecom, & Security","Raman","3.38","33.3","16.7","33.3","0","0","0","16.7","0","0","0","0","0","0","6","10176","  3"
"2022-23","Spring","ACIS","5654","Advanced Accounting Analytics","Shortt","3.78","50","33.3","16.7","0","0","0","0","0","0","0","0","0","0","6","10218","  3"
"2022-23","Spring","MGT","3954","Study Abroad","Deck","4","100","0","0","0","0","0","0","0","0","0","0","0","0","18","17912","  1"
"2022-23","Spring","MGT","6224","Appl Meas in Bus Research","Kumar","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","17976","  3"
"2022-23","Spring","MKTG","3104","Marketing Management","Wertalik","3.83","66.7","16.7","16.7","0","0","0","0","0","0","0","0","0","0","6","18031","  3"
"2022-23","Spring","MGT","4946","Executive Ldrshp for Cadets","Alia","3.94","94.4","0","0","5.6","0","0","0","0","0","0","0","0","0","18","21043","  1"
"2022-23","Spring","BIT","6324","Design Science Seminar","Wang","3.95","83.3","16.7","0","0","0","0","0","0","0","0","0","0","0","6","21811","  3"
"2022-23","Spring","MKTG","4984","SS: Intro to AI in Marketing","Rao","3.6","33.3","16.7","50","0","0","0","0","0","0","0","0","0","0","6","21988","  3"
"2023-24","Fall","ACIS","4124","Gov. & Nonprofit Accounting","Garner","3.23","0","33.3","16.7","33.3","16.7","0","0","0","0","0","0","0","0","6","80163","  3"
"2023-24","Fall","BIT","3444","Adv Bus Comp and App","McCord","2.05","16.7","0","16.7","16.7","0","0","16.7","0","0","0","0","33.3","0","6","81900","  3"
"2023-24","Fall","MGT","5124","Business Research Methods","Beal","3.83","83.3","0","0","16.7","0","0","0","0","0","0","0","0","0","6","87883","  3"
"2023-24","Fall","MKTG","4144","Bus & Mktg for Proc Industries","McDowell","3.33","50","0","0","33.3","0","0","16.7","0","0","0","0","0","0","6","87970","  3"
"2023-24","Fall","BIT","6984","SS: Security, Privacy & Trust","Vance","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","91942","  3"
"2023-24","Fall","MGT","4964","Field Study","Townsend","3.85","50","50","0","0","0","0","0","0","0","0","0","0","0","6","92359","  3"
"2017-18","Spring","BIT","4974","Independent Study","Abrahams","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","11459","  3"
"2017-18","Spring","BIT","4974","Independent Study","Deane","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","11459","  3"
"2017-18","Spring","BIT","4974","Independent Study","Fraticelli","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","11459","  3"
"2018-19","Fall","MGT","5854","Ethics and Ldrshp in Globl Env","Simpson","3.53","20","30","40","10","0","0","0","0","0","0","0","0","0","10","86444","  2"
"2019-20","Fall","ACIS","5604","Accounting Fundamentals","Green","3.57","40","20","10","30","0","0","0","0","0","0","0","0","0","10","80188","  2"
"2019-20","Fall","BIT","5644","Mgt of Info for Bus Decisions","Abrahams","3.8","60","20","20","0","0","0","0","0","0","0","0","0","0","10","81552","  2"
"2019-20","Fall","MGT","5614","Designing & Managing Orgs","Becker","3.88","60","40","0","0","0","0","0","0","0","0","0","0","0","10","87361","  2"
"2019-20","Fall","MGT","5844","Business & Corporate Strategy","Hodge","3.54","10","50","30","10","0","0","0","0","0","0","0","0","0","10","87367","  2"
"2019-20","Spring","FIN","5604","Financial & Econ Environment","Kumar","3.41","20","50","10","10","0","0","0","0","10","0","0","0","0","10","14941","  2"
"2019-20","Spring","MKTG","5654","Managing the Mktg Function","Leijon","3.51","50","30","0","10","0","0","0","0","0","10","0","0","0","10","17426","  2"
"2020-21","Fall","BIT","5324","Analytics/Data Mining Execs","Fraticelli","3.66","70","0","10","10","0","10","0","0","0","0","0","0","0","10","81708","  2"
"2020-21","Fall","MGT","5594","Technology & Innovation Mgt","Hunt","3.73","10","90","0","0","0","0","0","0","0","0","0","0","0","10","88187","  2"
"2020-21","Fall","BIT","5964","Field Study","Hoopes","3.83","70","10","20","0","0","0","0","0","0","0","0","0","0","10","91974","  2"
"2020-21","Fall","ACIS","5984","SS: Business Analytics & Vis","Shortt","3.61","40","30","0","30","0","0","0","0","0","0","0","0","0","10","92241","  2"
"2020-21","Spring","BIT","5954","Study Abroad","Ghandforoush","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","11814","  2"
"2020-21","Spring","FIN","5784","Global Finance","Ullrich","3.8","80","0","10","0","10","0","0","0","0","0","0","0","0","10","15287","  2"
"2020-21","Spring","MGT","5684","Global Management and Strategy","Hatfield","3.71","30","50","20","0","0","0","0","0","0","0","0","0","0","10","17926","  2"
"2023-24","Fall","HTM","3414","Food Prep, Purch and Mgt","Yanisko","3.88","60","40","0","0","0","0","0","0","0","0","0","0","0","5","86380","  4"
"2016-17","Fall","ACIS","5324","Taxation of Business Entities","Seago","3.61","42.9","14.3","28.6","14.3","0","0","0","0","0","0","0","0","0","7","80180","  3"
"2016-17","Fall","BIT","4524","Systems Development","Tegarden","2.39","0","0","28.6","14.3","14.3","0","0","28.6","0","14.3","0","0","1","7","88013","  3"
"2016-17","Spring","FIN","5124","Inv Analysis/Portfolio Mgt","Ye","3.44","14.3","42.9","14.3","14.3","14.3","0","0","0","0","0","0","0","0","7","14180","  3"
"2016-17","Spring","MKTG","4304","Marketing Communications","Chaxel","3.43","28.6","28.6","14.3","14.3","0","14.3","0","0","0","0","0","0","0","7","16065","  3"
"2016-17","Spring","MKTG","4994","Honors Undergraduate Research","May","4","100","0","0","0","0","0","0","0","0","0","0","0","0","7","16100","  3"
"2016-17","Spring","MGT","6984","SS:Measurement in Bus Research","Beal","3.63","42.9","42.9","0","0","0","14.3","0","0","0","0","0","0","0","7","19849","  3"
"2017-18","Fall","MKTG","4404","Field Practicum In Marketing","Collins","4","100","0","0","0","0","0","0","0","0","0","0","0","1","7","86169","  3"
"2017-18","Fall","ACIS","5104","Fundamentals of Accounting","Bhattacharjee","2.86","0","0","14.3","42.9","28.6","14.3","0","0","0","0","0","0","0","7","88712","  3"
"2017-18","Fall","FIN","6125","Investments","Ye","3.33","28.6","0","28.6","28.6","14.3","0","0","0","0","0","0","0","0","7","90152","  3"
"2017-18","Fall","MGT","4094","Startup: Commercialization","Maggard","3.81","57.1","28.6","14.3","0","0","0","0","0","0","0","0","0","0","7","90256","  3"
"2017-18","Spring","ACIS","4024","Info Sys Audit & Con","Barkhi","3.1","14.3","0","0","71.4","14.3","0","0","0","0","0","0","0","0","7","10149","  3"
"2017-18","Spring","FIN","3134","Financial Analytics","MacKinlay","2.76","28.6","0","14.3","0","0","14.3","28.6","14.3","0","0","0","0","0","7","14335","  3"
"2017-18","Spring","ACIS","6014","Behavioral Accounting Research","Bhattacharjee","4","100","0","0","0","0","0","0","0","0","0","0","0","0","7","18465","  3"
"2017-18","Spring","ACIS","5984","SS: Cybersecurity Risk Mgtmt.","Simpson","3.56","28.6","14.3","57.1","0","0","0","0","0","0","0","0","0","0","7","19901","  3"
"2018-19","Fall","ACIS","4554","Networks & Telecomm Business","Shen","3.37","28.6","0","28.6","42.9","0","0","0","0","0","0","0","0","0","7","80160","  3"
"2018-19","Fall","BIT","6414","Seminar in Information Tech","Lowry","3.81","57.1","28.6","14.3","0","0","0","0","0","0","0","0","0","0","7","81483","  3"
"2018-19","Fall","HTM","2474","Intro Mtgs Mgt","Feiertag","3.47","42.9","0","14.3","42.9","0","0","0","0","0","0","0","0","0","7","85162","  3"
"2018-19","Fall","MGT","5314","Organization Behavior","Becker","3.36","0","14.3","85.7","0","0","0","0","0","0","0","0","0","0","7","86432","  3"
"2018-19","Spring","ACIS","4024","Info Sys Audit & Con","Barkhi","3.17","0","0","57.1","42.9","0","0","0","0","0","0","0","0","0","7","10158","  3"
"2018-19","Spring","ACIS","5154","Financials and Controls","Petacchi","3.57","42.9","14.3","14.3","28.6","0","0","0","0","0","0","0","0","0","7","10184","  3"
"2018-19","Spring","ACIS","5584","Info Sys Security & Assurance","Belanger","3.37","14.3","14.3","42.9","28.6","0","0","0","0","0","0","0","0","0","7","10198","  3"
"2018-19","Spring","MGT","4084","Management Consulting","Buengel","3.13","0","14.3","42.9","28.6","0","14.3","0","0","0","0","0","0","0","7","16533","  3"
"2018-19","Spring","MGT","5314","Organization Behavior","Becker","3.59","14.3","57.1","14.3","14.3","0","0","0","0","0","0","0","0","0","7","16577","  3"
"2018-19","Spring","MKTG","5104","Marketing Policy And Strategy","Chaxel","3.54","14.3","57.1","14.3","0","14.3","0","0","0","0","0","0","0","0","7","16701","  3"
"2018-19","Spring","BIT","5984","SS: Seminar in Theory Building","Lowry","3.69","28.6","57.1","0","14.3","0","0","0","0","0","0","0","0","0","7","19873","  3"
"2019-20","Fall","FIN","4154","Real Estate Finance","Murray","3.14","28.6","28.6","28.6","0","0","0","0","0","0","0","0","14.3","0","7","84632","  3"
"2019-20","Fall","MGT","4964","Field Study","Carlson","3.43","42.9","0","14.3","28.6","14.3","0","0","0","0","0","0","0","1","7","87347","  3"
"2019-20","Fall","MGT","5314","Organization Behavior","Becker","3.61","28.6","28.6","42.9","0","0","0","0","0","0","0","0","0","0","7","87354","  3"
"2019-20","Fall","MKTG","4994","Undergraduate Research","May","4","100","0","0","0","0","0","0","0","0","0","0","0","0","7","87474","  3"
"2019-20","Fall","ACIS","5654","Advanced Accounting Analytics","Shortt","3.43","28.6","28.6","14.3","14.3","0","14.3","0","0","0","0","0","0","0","7","90681","  3"
"2019-20","Spring","ACIS","4684","IS Security and Assurance","Belanger","3.53","0","57.1","42.9","0","0","0","0","0","0","0","0","0","0","7","10186","  3"
"2019-20","Spring","ACIS","5654","Advanced Accounting Analytics","Shortt","3.86","71.4","14.3","14.3","0","0","0","0","0","0","0","0","0","0","7","10212","  3"
"2019-20","Spring","FIN","3144","Investments: Debt-Equity-Deriv","Klock","3.27","14.3","0","42.9","42.9","0","0","0","0","0","0","0","0","0","7","14889","  3"
"2019-20","Spring","FIN","4234","Venture Cap & Inv Banking","Kender","3.47","57.1","0","14.3","14.3","0","0","14.3","0","0","0","0","0","0","7","14918","  3"
"2019-20","Spring","ACIS","6024","Capital Markets in Accounting","Davidson","3.91","71.4","28.6","0","0","0","0","0","0","0","0","0","0","0","7","19664","  3"
"2019-20","Spring","ACIS","5324","Taxation of Business Entities","Green","3.81","71.4","14.3","0","14.3","0","0","0","0","0","0","0","0","0","7","19953","  3"
"2020-21","Fall","ACIS","5324","Taxation of Business Entities","Green","3.63","28.6","42.9","14.3","14.3","0","0","0","0","0","0","0","0","0","7","80180","  3"
"2020-21","Fall","MGT","5124","Business Research Methods","Beal","3.71","57.1","14.3","14.3","14.3","0","0","0","0","0","0","0","0","0","7","88182","  3"
"2020-21","Spring","ACIS","4684","IS Security and Assurance","Belanger","3.56","42.9","0","42.9","14.3","0","0","0","0","0","0","0","0","0","7","10182","  3"
"2020-21","Spring","MKTG","4404","Field Practicum In Marketing","Wertalik","3.81","85.7","0","0","0","14.3","0","0","0","0","0","0","0","0","7","18007","  3"
